file,attribute_label,single_instruction,single_answer,multi_instruction,multi_answer
sheep32.wav,sheep,"Out of the animals listed below, can you identify the one that most closely matches the sound in the provided audio recording based on its auditory characteristics? (a) frog (b) rooster (c) pig (d) sheep",(d) sheep,"Based on the audio recording, and considering the common habits and actions of animals in this audio, which behavior from the options below is most likely associated with the animal making the sound? (a) Jumping between branches (b) Flapping its wings (c) Grazing (d) Hiding in shells",(c) Grazing
sheep54.wav,sheep,"Given the audio file you’ve listened to and the list of options provided, which animal do you think is the most likely match for the sound? (a) hen (b) crow (c) sheep (d) rooster",(c) sheep,Which animal in the list shares the closest phylogenetic lineage with the species identified in the audio file? (a) chamois (b) goat (c) tahr (d) mouflon,(d) mouflon
sheep21.wav,sheep,"From the options provided, which animal do you believe is the source of the sound in the recording? (a) pig (b) sheep (c) crow (d) rooster",(b) sheep,"When analyzing the sound in the audio and reflecting on the natural dietary habits of the type of animal making this sound, which of the following categories best represents its primary diet or the type of food it relies on for survival? (a) Herbivore (b) Carnivore (c) Insectivore (d) Omnivore",(a) Herbivore
sheep67.wav,sheep,Identify the animal most likely responsible for the sound in this audio clip and choose the most likely one from the options. (a) sheep (b) hen (c) pig (d) rooster,(a) sheep,"Based on the audio, which of these sounds is most likely to be similar to the one made by the animal in the recording? (a) Chirping (b) Bleating (c) Clucking (d) Barking",(b) Bleating
sheep42.wav,sheep,"Based on the options, which animal do you think is associated with the sound you hear? (a) sheep (b) rooster (c) crow (d) hen",(a) sheep,"Taking into account the animal in the provided sound and its biological characteristics, which of the following options best represents the method this animal uses to reproduce or give birth to its offspring? (a) Marsupial reproduction (b) Oviparous (c) Asexual reproduction (d) Viviparous",(d) Viviparous
sheep60.wav,sheep,"From the audio file, which animal from the provided list do you identify as the source of the sound? (a) rooster (b) cat (c) cow (d) sheep",(d) sheep,"Based on Linnaean taxonomy, which of these animals is most closely aligned with the one in the audio file? (a) tahr (b) mouflon (c) goat (d) chamois",(b) mouflon
sheep65.wav,sheep,Can you select the animal from the provided options that matches the sound? (a) hen (b) sheep (c) dog (d) crow,(b) sheep,"When analyzing the sound in the audio and reflecting on the typical vocalizations of animals in this category, which of the following listed sounds most accurately resembles the vocalization produced by the animal in the recording? (a) Bleating (b) Mooing (c) Barking (d) Chirping",(a) Bleating
sheep33.wav,sheep,"Out of the provided options, which animal do you think is responsible for the sound captured in the provided audio recording? (a) hen (b) rooster (c) sheep (d) cat",(c) sheep,"Based on the sound provided and what is commonly known about the biological classification and feeding behaviors of the animal in the sound, which diet type from the given options do you think most accurately describes what it primarily consumes? (a) Omnivore (b) Insectivore (c) Herbivore (d) Carnivore",(c) Herbivore
sheep30.wav,sheep,"From the following list of animals, which one do you think is most likely to be the source of the sound captured in the provided audio file, based on the characteristics and tone of the sound you hear? (a) hen (b) cat (c) sheep (d) frog",(c) sheep,"Based on the animal in the provided audio segment, which of the following physical attributes would you associate with it most confidently? (a) Tentacles (b) Scales (c) Hooves (d) Shell",(c) Hooves
sheep10.wav,sheep,"Using the provided options and the audio file you’ve listened to, which animal do you think is most likely the source of the sound, considering all the characteristics and qualities you can identify in the sound? (a) dog (b) sheep (c) crow (d) rooster",(b) sheep,"Considering the sound provided in the audio and the natural behaviors typically exhibited by animals in this audio, which of the following locomotion methods most accurately describes how the animal in the audio moves? (a) Swimming (b) Flying (c) Hopping (d) Walking",(d) Walking
sheep51.wav,sheep,"Out of the animals listed below, can you identify the one that most closely matches the sound in the provided audio recording based on its auditory characteristics? (a) sheep (b) dog (c) hen (d) frog",(a) sheep,"Reflecting on the animal in the provided sound and what is known about its biological characteristics and common behaviors, which of the listed actions would you say best represents this animal? (a) Jumping between branches (b) Grazing (c) Hiding in shells (d) Flying between trees",(b) Grazing
sheep6.wav,sheep,"Given the audio file you’ve listened to and the list of options provided, which animal do you think is the most likely match for the sound? (a) dog (b) cow (c) hen (d) sheep",(d) sheep,"When considering the sound of the animal in the audio and the typical care routines associated with animals in this category, which of the following items would most likely be required to provide for its needs and well-being? (a) Shearing clippers (b) Birdcage (c) Aquarium filter (d) Insect trap",(a) Shearing clippers
sheep52.wav,sheep,"From the options provided, which animal do you believe is the source of the sound in the recording? (a) pig (b) cow (c) dog (d) sheep",(d) sheep,"Taking into account the sound of the animal in the recording and what is commonly known about its care requirements, which of the listed items do you think is most essential for providing adequate care and support for this type of animal? (a) Aquarium filter (b) Insect trap (c) Shearing clippers (d) Birdcage",(c) Shearing clippers
sheep31.wav,sheep,Identify the animal most likely responsible for the sound in this audio clip and choose the most likely one from the options. (a) sheep (b) rooster (c) pig (d) crow,(a) sheep,"Based on the recording provided and considering the vocalization patterns commonly associated with animals of this kind, which of the listed sounds would you identify as being most similar to the one heard in the audio? (a) Bleating (b) Mooing (c) Clucking (d) Barking",(a) Bleating
sheep34.wav,sheep,"Based on the options, which animal do you think is associated with the sound you hear? (a) cow (b) rooster (c) sheep (d) dog",(c) sheep,"Based on the audio recording and what you know about the usual movement patterns of the animal in the sound, which of the options listed below do you think best matches its primary mode of locomotion? (a) Swimming (b) Walking (c) Flying (d) Hopping",(b) Walking
sheep19.wav,sheep,"From the audio file, which animal from the provided list do you identify as the source of the sound? (a) hen (b) sheep (c) frog (d) cat",(b) sheep,What feature is most likely for the animal that made this sound? (a) Beak (b) Tentacles (c) Webbed feet (d) Hooves,(d) Hooves
sheep43.wav,sheep,Can you select the animal from the provided options that matches the sound? (a) sheep (b) frog (c) hen (d) dog,(a) sheep,"Considering the audio recording and what is typically known about animals that produce similar sounds, which of the listed reproductive methods most accurately matches the natural strategy used by the animal in the sound? (a) Asexual reproduction (b) Viviparous (c) Oviparous (d) Marsupial reproduction",(b) Viviparous
