file,attribute_label,single_instruction,single_answer,multi_instruction,multi_answer
dia111_utt5.wav,angry,How does the speaker feel in the recording? (a) disgust (b) fear (c) sad (d) angry,(d) angry,"Which sentence best matches the emotional state of others with the same emotion expressed in the audio? (a) I feel like I’m in danger, and I don’t know what to do. (b) This situation is really starting to piss me off! (c) I’m feeling so down, like nothing can lift my spirits. (d) I’m just so happy I could burst!",(b) This situation is really starting to piss me off!
dia244_utt15.wav,angry,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) angry (b) sad (c) disgust (d) fear,(a) angry,"From the listed facial expressions, which do you think is the most accurate representation of the emotion heard in the audio? (a) Wide-open eyes with raised eyebrows and slightly parted lips. (b) Relaxed facial muscles with a cheerful grin (c) Tightly pressed lips with glaring eyes (d) Downturned mouth and teary eyes",(c) Tightly pressed lips with glaring eyes
dia64_utt4.wav,angry,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) fear (b) sad (c) disgust (d) angry",(d) angry,"Based on the emotional tone of the speech, which scenario seems to best reflect the speaker's emotion? (a) Rejecting a tasteless meal with a grimace. (b) A person smiling after receiving good news. (c) Throwing an object in frustration. (d) A person crying after a breakup.",(c) Throwing an object in frustration.
dia14_utt7.wav,happy,"Considering a provided audio clip, can you determine the emotional state expressed by the speaker in the recording? (a) angry (b) disgust (c) happy (d) fear",(c) happy,"Considering the emotion expressed by the speaker in the audio, which social interaction do you think is most appropriate as a response? (a) Express understanding calmly and suggest leaving the unpleasant environment. (b) Encourage them to take deep breaths to relax. (c) Smile and engage positively in the conversation. (d) Give them space to cool off before engaging further.",(c) Smile and engage positively in the conversation.
dia53_utt12.wav,happy,What emotion is the speaker expressing in the audio? (a) angry (b) happy (c) disgust (d) sad,(b) happy,"From the provided options, which scenario most likely corresponds to the emotion expressed by the speaker in the speech? (a) Winning a long-anticipated award or prize. (b) Throwing an object in frustration. (c) Turning away from spoiled food. (d) Walking alone in a dark alley at night.",(a) Winning a long-anticipated award or prize.
dia126_utt13.wav,happy,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) fear (b) sad (c) disgust (d) happy",(d) happy,"Based on the emotion conveyed by the speaker in the audio, which of the following social interactions would be the most suitable response? (a) Celebrate their joy with a cheerful response. (b) Apologize for their discomfort and change the topic to avoid making them more uncomfortable. (c) Listen attentively without interrupting to let them vent. (d) Listen empathetically and let them express their feelings.",(a) Celebrate their joy with a cheerful response.
dia45_utt4.wav,happy,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) disgust (b) happy (c) sad (d) angry,(b) happy,"Considering the emotion expressed by the speaker in the audio, which social interaction do you think is most appropriate as a response? (a) Offer congratulations or compliments to share their happiness. (b) Offer a comforting hug or words of reassurance. (c) Apologize and admit your mistake, if appropriate. (d) Avoid discussing further and respect their aversion to the topic.",(a) Offer congratulations or compliments to share their happiness.
dia121_utt5.wav,happy,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) happy (b) sad (c) disgust (d) angry",(a) happy,"Considering the emotion expressed in the audio, which of the following facial expressions would align most closely with it? (a) Tightly pressed lips with glaring eyes (b) Relaxed facial muscles with a cheerful grin (c) A drooping gaze with a slack jaw (d) Squinted eyes and a pinched nose",(b) Relaxed facial muscles with a cheerful grin
dia214_utt5.wav,happy,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) happy (b) angry (c) sad (d) fear",(a) happy,"Based on the emotion expressed in the audio, which facial expression would be the most likely one? (a) Tightly furrowed brow with trembling lips (b) Furrowed brows with slightly open mouth, as if about to shout. (c) A broad smile with sparkling eyes (d) Retracted chin with one corner of the mouth twitching, as if intolerable.",(c) A broad smile with sparkling eyes
dia66_utt4.wav,happy,"Considering a provided audio clip, can you determine the emotional state expressed by the speaker in the recording? (a) happy (b) sad (c) angry (d) fear",(a) happy,Which facial expression best matches the emotion in the audio? (a) Relaxed facial muscles with a cheerful grin (b) Downturned mouth and teary eyes (c) Clenched teeth with side facial muscles showing tension. (d) Squinted eyes and a pinched nose,(a) Relaxed facial muscles with a cheerful grin
dia161_utt6.wav,happy,What emotion is the speaker expressing in the audio? (a) happy (b) disgust (c) fear (d) sad,(a) happy,"Based on the emotion identified in the audio, Which social interaction would be most appropriate as a response ? (a) Celebrate their joy with a cheerful response. (b) Apologize for their discomfort and change the topic to avoid making them more uncomfortable. (c) Offer reassurance and remind them they are safe. (d) Apologize and admit your mistake, if appropriate.",(a) Celebrate their joy with a cheerful response.
dia56_utt8.wav,happy,How does the speaker feel in the recording? (a) angry (b) disgust (c) fear (d) happy,(d) happy,"Which sentence most accurately reflects how people feeling the same emotion as the speaker might express themselves? (a) This thing looks absolutely gross and dirty; I can’t stand it! (b) This is terrifying, I can’t stop thinking about it. (c) I’m just so happy I could burst! (d) I can’t believe this is happening, I’m so furious!",(c) I’m just so happy I could burst!
dia66_utt2.wav,happy,Can you identify the speaker's emotion from this clip? (a) happy (b) fear (c) angry (d) sad,(a) happy,"Based on the emotional tone of the speech, which scenario seems to best reflect the speaker's emotion? (a) A person crying after a breakup. (b) Reacting to a foul odor in a room. (c) Throwing an object in frustration. (d) Laughing at a funny joke in a conversation.",(d) Laughing at a funny joke in a conversation.
dia146_utt5.wav,happy,What emotion is the speaker expressing in the audio? (a) fear (b) happy (c) angry (d) sad,(b) happy,What scenario best aligns with the speaker's emotion identified in this speech? (a) Reacting to a sudden loud noise in an empty house. (b) A heated argument between colleagues. (c) Reacting to a foul odor in a room. (d) Celebrating a birthday with friends and family.,(d) Celebrating a birthday with friends and family.
dia154_utt7.wav,happy,"Considering a provided audio clip, can you determine the emotional state expressed by the speaker in the recording? (a) fear (b) sad (c) happy (d) angry",(c) happy,"Which sentence most accurately reflects how people feeling the same emotion as the speaker might express themselves? (a) I’m really scared about what might happen next. (b) I can’t stop smiling, everything feels so right. (c) I feel so empty, like nothing matters anymore. (d) This thing looks absolutely gross and dirty; I can’t stand it!","(b) I can’t stop smiling, everything feels so right."
dia25_utt6.wav,happy,What emotion is the speaker expressing in the audio? (a) happy (b) angry (c) disgust (d) sad,(a) happy,"Considering the speaker's emotion, which sentence would best represent the feelings of others who are experiencing the same emotion? (a) I can’t breathe, I’m just so afraid right now. (b) I can’t stop smiling, everything feels so right. (c) I just can’t stop thinking about all those bad memories. (d) That’s just revolting, I can’t believe it.","(b) I can’t stop smiling, everything feels so right."
